INN_CT,BAT_HOME_ID,OUTS_CT,RUNNERS,HOME_AWAY,HOME_LOSES,GAMES,HOME_WINS,HOME_WIN_PROB,AWAY_WIN_PROB
1,1,2,2,-2,749,1145,396,34.6,65.4
1,1,2,2,-1,1386,2551,1165,45.7,54.3
1,1,2,2,0,4850,11314,6464,57.1,42.9
1,1,2,2,1,1338,4035,2697,66.8,33.2
1,1,2,2,2,509,2048,1539,75.1,24.9
1,1,2,2,3,180,966,786,81.4,18.6
1,1,2,2,4,40,461,421,91.3,8.7
1,1,2,2,5,17,165,148,89.7,10.3
1,1,2,2,6,5,77,72,93.5,6.5
1,1,2,2,7,0,25,25,100,0
1,1,2,2,8,0,10,10,100,0
1,1,2,2,9,0,5,5,100,0
1,1,2,2,10,0,2,2,100,0
1,1,2,2,11,0,1,1,100,0
1,1,2,12,-9,3,3,0,0,100
1,1,2,12,-8,4,4,0,0,100
1,1,2,12,-7,6,6,0,0,100
1,1,2,12,-6,23,24,1,4.2,95.8
1,1,2,12,-5,74,84,10,11.9,88.1
1,1,2,12,-4,165,202,37,18.3,81.7
1,1,2,12,-3,360,484,124,25.6,74.4
1,1,2,12,-2,671,1039,368,35.4,64.6
1,1,2,12,-1,1127,2094,967,46.2,53.8
1,1,2,12,0,3755,8890,5135,57.8,42.2
1,1,2,12,1,1150,3565,2415,67.7,32.3
1,1,2,12,2,391,1781,1390,78,22
1,1,2,12,3,125,798,673,84.3,15.7
1,1,2,12,4,37,383,346,90.3,9.7
1,1,2,12,5,8,125,117,93.6,6.39999999999999
1,1,2,12,6,1,54,53,98.1,1.90000000000001
1,1,2,12,7,0,31,31,100,0
1,1,2,12,8,1,10,9,90,10
1,1,2,12,9,0,5,5,100,0
1,1,2,12,10,0,4,4,100,0
1,1,2,12,11,0,3,3,100,0
1,1,2,12,14,0,1,1,100,0
1,1,2,3,-10,1,1,0,0,100
1,1,2,3,-9,1,1,0,0,100
1,1,2,3,-8,1,1,0,0,100
1,1,2,3,-7,8,9,1,11.1,88.9
1,1,2,3,-6,9,10,1,10,90
1,1,2,3,-5,31,36,5,13.9,86.1
1,1,2,3,-4,94,113,19,16.8,83.2
1,1,2,3,-3,151,209,58,27.8,72.2
1,1,2,3,-2,317,507,190,37.5,62.5
1,1,2,3,-1,619,1144,525,45.9,54.1
1,1,2,3,0,2144,4957,2813,56.7,43.3
1,1,2,3,1,626,1941,1315,67.7,32.3
1,1,2,3,2,239,944,705,74.7,25.3
1,1,2,3,3,74,432,358,82.9,17.1
1,1,2,3,4,14,196,182,92.9,7.09999999999999
1,1,2,3,5,10,71,61,85.9,14.1
1,1,2,3,6,1,21,20,95.2,4.80000000000001
1,1,2,3,7,0,13,13,100,0
1,1,2,3,8,0,6,6,100,0
1,1,2,3,9,0,2,2,100,0
1,1,2,3,10,0,1,1,100,0
1,1,2,3,11,0,1,1,100,0
1,1,2,13,-7,4,5,1,20,80
1,1,2,13,-6,13,13,0,0,100
1,1,2,13,-5,28,33,5,15.2,84.8
1,1,2,13,-4,78,91,13,14.3,85.7
1,1,2,13,-3,173,221,48,21.7,78.3
1,1,2,13,-2,289,453,164,36.2,63.8
1,1,2,13,-1,527,1011,484,47.9,52.1
1,1,2,13,0,1683,4098,2415,58.9,41.1
1,1,2,13,1,655,2087,1432,68.6,31.4
1,1,2,13,2,243,1023,780,76.2,23.8
1,1,2,13,3,89,497,408,82.1,17.9
1,1,2,13,4,22,205,183,89.3,10.7
1,1,2,13,5,10,73,63,86.3,13.7
1,1,2,13,6,2,32,30,93.8,6.2
1,1,2,13,7,0,18,18,100,0
1,1,2,13,8,0,7,7,100,0
1,1,2,13,9,0,3,3,100,0
1,1,2,13,10,0,6,6,100,0
1,1,2,13,11,0,1,1,100,0
1,1,2,13,13,0,1,1,100,0
1,1,2,23,-6,5,5,0,0,100
1,1,2,23,-5,19,21,2,9.5,90.5
1,1,2,23,-4,45,52,7,13.5,86.5
1,1,2,23,-3,90,118,28,23.7,76.3
1,1,2,23,-2,146,250,104,41.6,58.4
1,1,2,23,-1,268,499,231,46.3,53.7
1,1,2,23,0,811,1981,1170,59.1,40.9
1,1,2,23,1,361,1181,820,69.4,30.6
1,1,2,23,2,136,609,473,77.7,22.3
1,1,2,23,3,41,295,254,86.1,13.9
1,1,2,23,4,15,112,97,86.6,13.4
1,1,2,23,5,4,69,65,94.2,5.80000000000001
1,1,2,23,6,1,15,14,93.3,6.69999999999999
1,1,2,23,7,0,17,17,100,0
1,1,2,23,8,0,3,3,100,0
1,1,2,23,9,1,2,1,50,50
1,1,2,23,10,0,2,2,100,0
1,1,2,23,11,0,1,1,100,0
1,1,2,23,12,0,1,1,100,0
1,1,2,123,-9,1,1,0,0,100
1,1,2,123,-8,1,1,0,0,100
1,1,2,123,-7,1,1,0,0,100
1,1,2,123,-6,9,9,0,0,100
1,1,2,123,-5,28,29,1,3.4,96.6
1,1,2,123,-4,46,57,11,19.3,80.7
1,1,2,123,-3,109,154,45,29.2,70.8
1,1,2,123,-2,202,351,149,42.5,57.5
1,1,2,123,-1,313,632,319,50.5,49.5
1,1,2,123,0,1011,2641,1630,61.7,38.3
1,1,2,123,1,424,1418,994,70.1,29.9
1,1,2,123,2,142,713,571,80.1,19.9
1,1,2,123,3,55,384,329,85.7,14.3
1,1,2,123,4,9,131,122,93.1,6.89999999999999
1,1,2,123,5,5,69,64,92.8,7.19999999999999
1,1,2,123,6,0,15,15,100,0
1,1,2,123,7,0,10,10,100,0
1,1,2,123,8,0,7,7,100,0
1,1,2,123,9,0,3,3,100,0
1,1,2,123,10,0,4,4,100,0
1,1,2,123,11,0,1,1,100,0
1,1,2,123,12,0,1,1,100,0
1,1,2,123,14,0,2,2,100,0
1,1,2,123,15,0,1,1,100,0
2,0,0,0,-11,3,3,0,0,100
2,0,0,0,-10,10,10,0,0,100
2,0,0,0,-9,18,18,0,0,100
2,0,0,0,-8,29,31,2,6.5,93.5
2,0,0,0,-7,76,80,4,5,95
2,0,0,0,-6,203,213,10,4.7,95.3
2,0,0,0,-5,547,624,77,12.3,87.7
2,0,0,0,-4,1394,1628,234,14.4,85.6
2,0,0,0,-3,2948,3816,868,22.7,77.3
2,0,0,0,-2,5826,8388,2562,30.5,69.5
2,0,0,0,-1,10518,17772,7254,40.8,59.2
2,0,0,0,0,32356,68194,35838,52.6,47.4
2,0,0,0,1,6406,17700,11294,63.8,36.2
2,0,0,0,2,2387,9103,6716,73.8,26.2
2,0,0,0,3,830,4407,3577,81.2,18.8
2,0,0,0,4,226,2027,1801,88.9,11.1
2,0,0,0,5,72,779,707,90.8,9.2
2,0,0,0,6,18,279,261,93.5,6.5
2,0,0,0,7,4,116,112,96.6,3.40000000000001
2,0,0,0,8,0,38,38,100,0
2,0,0,0,9,1,20,19,95,5
2,0,0,0,10,0,13,13,100,0
2,0,0,0,11,0,7,7,100,0
2,0,0,0,12,0,1,1,100,0
2,0,0,0,13,0,3,3,100,0
2,0,0,0,14,0,2,2,100,0
2,0,0,0,15,0,1,1,100,0
2,0,0,1,-11,2,2,0,0,100
2,0,0,1,-10,3,3,0,0,100
2,0,0,1,-9,5,5,0,0,100
2,0,0,1,-8,14,15,1,6.7,93.3
2,0,0,1,-7,26,26,0,0,100
2,0,0,1,-6,68,71,3,4.2,95.8
2,0,0,1,-5,144,168,24,14.3,85.7
2,0,0,1,-4,381,442,61,13.8,86.2
2,0,0,1,-3,756,978,222,22.7,77.3
2,0,0,1,-2,1584,2149,565,26.3,73.7
2,0,0,1,-1,2875,4640,1765,38,62
2,0,0,1,0,8585,17009,8424,49.5,50.5
2,0,0,1,1,1783,4404,2621,59.5,40.5
2,0,0,1,2,670,2321,1651,71.1,28.9
2,0,0,1,3,264,1134,870,76.7,23.3
2,0,0,1,4,70,523,453,86.6,13.4
2,0,0,1,5,25,188,163,86.7,13.3
2,0,0,1,6,5,72,67,93.1,6.89999999999999
2,0,0,1,7,3,32,29,90.6,9.39999999999999
2,0,0,1,8,0,13,13,100,0
2,0,0,1,9,0,8,8,100,0
2,0,0,1,10,0,5,5,100,0
2,0,0,1,11,0,1,1,100,0
2,0,0,1,13,0,1,1,100,0
2,0,0,1,14,0,1,1,100,0
2,0,0,2,-10,2,2,0,0,100
2,0,0,2,-9,1,1,0,0,100
2,0,0,2,-8,5,5,0,0,100
2,0,0,2,-7,10,10,0,0,100
2,0,0,2,-6,26,26,0,0,100
2,0,0,2,-5,64,71,7,9.9,90.1
2,0,0,2,-4,114,133,19,14.3,85.7
2,0,0,2,-3,238,312,74,23.7,76.3
2,0,0,2,-2,533,727,194,26.7,73.3
2,0,0,2,-1,990,1547,557,36,64
2,0,0,2,0,2289,4293,2004,46.7,53.3
2,0,0,2,1,499,1151,652,56.6,43.4
2,0,0,2,2,196,584,388,66.4,33.6
2,0,0,2,3,57,269,212,78.8,21.2
2,0,0,2,4,19,140,121,86.4,13.6
2,0,0,2,5,4,37,33,89.2,10.8
2,0,0,2,6,0,16,16,100,0
2,0,0,2,7,0,10,10,100,0
2,0,0,2,8,0,2,2,100,0
2,0,0,2,11,0,1,1,100,0
2,0,0,12,-10,3,3,0,0,100
2,0,0,12,-9,2,2,0,0,100
2,0,0,12,-8,9,9,0,0,100
2,0,0,12,-7,13,13,0,0,100
2,0,0,12,-6,24,25,1,4,96
2,0,0,12,-5,47,47,0,0,100
2,0,0,12,-4,109,126,17,13.5,86.5
2,0,0,12,-3,178,216,38,17.6,82.4
2,0,0,12,-2,412,554,142,25.6,74.4
2,0,0,12,-1,856,1264,408,32.3,67.7
2,0,0,12,0,2049,3678,1629,44.3,55.7
2,0,0,12,1,463,1015,552,54.4,45.6
2,0,0,12,2,186,542,356,65.7,34.3
2,0,0,12,3,74,264,190,72,28
2,0,0,12,4,26,131,105,80.2,19.8
2,0,0,12,5,6,42,36,85.7,14.3
2,0,0,12,6,0,12,12,100,0
2,0,0,12,7,3,10,7,70,30
2,0,0,12,8,0,4,4,100,0
2,0,0,12,9,0,2,2,100,0
2,0,0,12,10,0,1,1,100,0
2,0,0,3,-8,3,3,0,0,100
2,0,0,3,-7,5,5,0,0,100
2,0,0,3,-6,12,12,0,0,100
2,0,0,3,-5,11,11,0,0,100
2,0,0,3,-4,41,44,3,6.8,93.2
2,0,0,3,-3,65,79,14,17.7,82.3
2,0,0,3,-2,100,146,46,31.5,68.5
2,0,0,3,-1,204,303,99,32.7,67.3
2,0,0,3,0,329,530,201,37.9,62.1
2,0,0,3,1,69,153,84,54.9,45.1
2,0,0,3,2,34,92,58,63,37
2,0,0,3,3,6,35,29,82.9,17.1
2,0,0,3,4,3,20,17,85,15
2,0,0,3,5,0,6,6,100,0
2,0,0,3,6,0,3,3,100,0
2,0,0,13,-8,4,4,0,0,100
2,0,0,13,-7,4,4,0,0,100
2,0,0,13,-6,20,21,1,4.8,95.2
2,0,0,13,-5,38,39,1,2.6,97.4
2,0,0,13,-4,42,45,3,6.7,93.3
2,0,0,13,-3,109,140,31,22.1,77.9
2,0,0,13,-2,213,295,82,27.8,72.2
2,0,0,13,-1,399,611,212,34.7,65.3
2,0,0,13,0,741,1211,470,38.8,61.2
2,0,0,13,1,171,338,167,49.4,50.6
2,0,0,13,2,78,192,114,59.4,40.6
2,0,0,13,3,26,75,49,65.3,34.7
2,0,0,13,4,11,50,39,78,22
2,0,0,13,5,0,6,6,100,0
2,0,0,13,6,2,3,1,33.3,66.7
2,0,0,13,7,0,2,2,100,0
2,0,0,23,-8,4,4,0,0,100
2,0,0,23,-7,4,4,0,0,100
2,0,0,23,-6,9,9,0,0,100
2,0,0,23,-5,12,14,2,14.3,85.7
2,0,0,23,-4,41,49,8,16.3,83.7
2,0,0,23,-3,65,75,10,13.3,86.7
2,0,0,23,-2,152,199,47,23.6,76.4
2,0,0,23,-1,259,381,122,32,68
2,0,0,23,0,463,713,250,35.1,64.9
2,0,0,23,1,110,213,103,48.4,51.6
2,0,0,23,2,44,110,66,60,40
2,0,0,23,3,9,39,30,76.9,23.1
2,0,0,23,4,5,21,16,76.2,23.8
2,0,0,23,5,1,6,5,83.3,16.7
2,0,0,23,6,1,4,3,75,25
2,0,0,23,7,0,2,2,100,0
2,0,0,123,-9,2,2,0,0,100
2,0,0,123,-8,3,3,0,0,100
2,0,0,123,-7,5,5,0,0,100
2,0,0,123,-6,8,8,0,0,100
2,0,0,123,-5,16,17,1,5.9,94.1
2,0,0,123,-4,43,47,4,8.5,91.5
2,0,0,123,-3,68,76,8,10.5,89.5
2,0,0,123,-2,138,157,19,12.1,87.9
2,0,0,123,-1,241,319,78,24.5,75.5
2,0,0,123,0,451,712,261,36.7,63.3
2,0,0,123,1,129,231,102,44.2,55.8
2,0,0,123,2,41,109,68,62.4,37.6
2,0,0,123,3,20,48,28,58.3,41.7
2,0,0,123,4,4,23,19,82.6,17.4
2,0,0,123,5,3,9,6,66.7,33.3
2,0,0,123,6,0,4,4,100,0
2,0,0,123,7,0,2,2,100,0
2,0,0,123,8,0,1,1,100,0
2,0,1,0,-11,2,2,0,0,100
2,0,1,0,-10,10,10,0,0,100
2,0,1,0,-9,31,33,2,6.1,93.9
2,0,1,0,-8,42,44,2,4.5,95.5
2,0,1,0,-7,91,98,7,7.1,92.9
2,0,1,0,-6,189,203,14,6.9,93.1
2,0,1,0,-5,473,536,63,11.8,88.2
2,0,1,0,-4,1128,1316,188,14.3,85.7
2,0,1,0,-3,2396,3108,712,22.9,77.1
2,0,1,0,-2,4487,6682,2195,32.8,67.2
2,0,1,0,-1,7873,13743,5870,42.7,57.3
2,0,1,0,0,20926,46352,25426,54.9,45.1
2,0,1,0,1,4085,12140,8055,66.4,33.6
2,0,1,0,2,1466,6097,4631,76,24
2,0,1,0,3,506,2955,2449,82.9,17.1
2,0,1,0,4,121,1339,1218,91,9
2,0,1,0,5,41,540,499,92.4,7.59999999999999
2,0,1,0,6,12,182,170,93.4,6.59999999999999
2,0,1,0,7,1,70,69,98.6,1.40000000000001
2,0,1,0,8,0,24,24,100,0
2,0,1,0,9,1,11,10,90.9,9.09999999999999
2,0,1,0,10,0,8,8,100,0
2,0,1,0,11,0,6,6,100,0
2,0,1,0,12,0,1,1,100,0
2,0,1,0,13,0,2,2,100,0
2,0,1,0,15,0,1,1,100,0
2,0,1,1,-11,1,1,0,0,100
2,0,1,1,-10,3,3,0,0,100
2,0,1,1,-9,16,18,2,11.1,88.9
2,0,1,1,-8,20,21,1,4.8,95.2
2,0,1,1,-7,51,52,1,1.9,98.1
2,0,1,1,-6,122,128,6,4.7,95.3
2,0,1,1,-5,246,282,36,12.8,87.2
2,0,1,1,-4,555,652,97,14.9,85.1
2,0,1,1,-3,1044,1349,305,22.6,77.4
2,0,1,1,-2,1989,2879,890,30.9,69.1
2,0,1,1,-1,3586,5910,2324,39.3,60.7
2,0,1,1,0,8789,18519,9730,52.5,47.5
2,0,1,1,1,1786,4931,3145,63.8,36.2
2,0,1,1,2,658,2572,1914,74.4,25.6
2,0,1,1,3,255,1281,1026,80.1,19.9
2,0,1,1,4,60,587,527,89.8,10.2
2,0,1,1,5,29,214,185,86.4,13.6
2,0,1,1,6,8,96,88,91.7,8.3
2,0,1,1,7,1,30,29,96.7,3.3
2,0,1,1,8,0,9,9,100,0
2,0,1,1,9,0,3,3,100,0
2,0,1,1,10,0,5,5,100,0
2,0,1,1,13,0,1,1,100,0
2,0,1,1,14,0,1,1,100,0
2,0,1,2,-11,1,1,0,0,100
2,0,1,2,-10,3,3,0,0,100
2,0,1,2,-9,7,7,0,0,100
2,0,1,2,-8,14,15,1,6.7,93.3
2,0,1,2,-7,43,44,1,2.3,97.7
2,0,1,2,-6,84,88,4,4.5,95.5
2,0,1,2,-5,163,184,21,11.4,88.6
2,0,1,2,-4,327,391,64,16.4,83.6
2,0,1,2,-3,615,812,197,24.3,75.7
2,0,1,2,-2,1138,1583,445,28.1,71.9
2,0,1,2,-1,1712,2794,1082,38.7,61.3
2,0,1,2,0,3060,6212,3152,50.7,49.3
2,0,1,2,1,592,1628,1036,63.6,36.4
2,0,1,2,2,226,816,590,72.3,27.7
2,0,1,2,3,85,393,308,78.4,21.6
2,0,1,2,4,19,173,154,89,11
2,0,1,2,5,8,67,59,88.1,11.9
2,0,1,2,6,2,23,21,91.3,8.7
2,0,1,2,7,0,13,13,100,0
2,0,1,2,8,0,3,3,100,0
2,0,1,2,9,0,2,2,100,0
2,0,1,12,-12,1,1,0,0,100
2,0,1,12,-11,1,1,0,0,100
2,0,1,12,-10,6,6,0,0,100
2,0,1,12,-9,11,11,0,0,100
2,0,1,12,-8,13,13,0,0,100
2,0,1,12,-7,36,38,2,5.3,94.7
2,0,1,12,-6,63,68,5,7.4,92.6
2,0,1,12,-5,148,162,14,8.6,91.4
2,0,1,12,-4,285,338,53,15.7,84.3
2,0,1,12,-3,449,578,129,22.3,77.7
2,0,1,12,-2,800,1117,317,28.4,71.6
2,0,1,12,-1,1534,2345,811,34.6,65.4
2,0,1,12,0,2788,5505,2717,49.4,50.6
2,0,1,12,1,600,1539,939,61,39
2,0,1,12,2,233,833,600,72,28
2,0,1,12,3,86,383,297,77.5,22.5
2,0,1,12,4,35,197,162,82.2,17.8
2,0,1,12,5,13,56,43,76.8,23.2
2,0,1,12,6,2,22,20,90.9,9.09999999999999
2,0,1,12,7,2,11,9,81.8,18.2
2,0,1,12,8,0,4,4,100,0
2,0,1,12,9,0,4,4,100,0
2,0,1,12,14,0,1,1,100,0
2,0,1,3,-10,2,2,0,0,100
2,0,1,3,-9,5,5,0,0,100
2,0,1,3,-8,5,5,0,0,100
2,0,1,3,-7,6,6,0,0,100
2,0,1,3,-6,30,30,0,0,100
2,0,1,3,-5,78,84,6,7.1,92.9
2,0,1,3,-4,150,171,21,12.3,87.7
2,0,1,3,-3,229,304,75,24.7,75.3
2,0,1,3,-2,418,591,173,29.3,70.7
2,0,1,3,-1,674,1045,371,35.5,64.5
2,0,1,3,0,1004,1886,882,46.8,53.2
2,0,1,3,1,198,505,307,60.8,39.2
2,0,1,3,2,66,221,155,70.1,29.9
2,0,1,3,3,15,111,96,86.5,13.5
2,0,1,3,4,2,51,49,96.1,3.90000000000001
2,0,1,3,5,1,18,17,94.4,5.60000000000001
2,0,1,3,6,0,7,7,100,0
2,0,1,3,7,0,2,2,100,0
2,0,1,3,11,0,1,1,100,0
2,0,1,13,-10,2,2,0,0,100
2,0,1,13,-9,7,7,0,0,100
2,0,1,13,-8,10,11,1,9.1,90.9
2,0,1,13,-7,22,22,0,0,100
2,0,1,13,-6,48,49,1,2,98
2,0,1,13,-5,92,99,7,7.1,92.9
2,0,1,13,-4,147,181,34,18.8,81.2
2,0,1,13,-3,293,353,60,17,83
2,0,1,13,-2,485,648,163,25.2,74.8
2,0,1,13,-1,818,1257,439,34.9,65.1
2,0,1,13,0,1248,2265,1017,44.9,55.1
2,0,1,13,1,301,652,351,53.8,46.2
2,0,1,13,2,108,305,197,64.6,35.4
2,0,1,13,3,33,140,107,76.4,23.6
2,0,1,13,4,14,70,56,80,20
2,0,1,13,5,6,30,24,80,20
2,0,1,13,6,2,11,9,81.8,18.2
2,0,1,13,7,0,4,4,100,0
2,0,1,13,8,0,1,1,100,0
2,0,1,13,10,0,1,1,100,0
2,0,1,23,-11,1,1,0,0,100
2,0,1,23,-9,1,1,0,0,100
2,0,1,23,-8,7,8,1,12.5,87.5
2,0,1,23,-7,16,16,0,0,100
2,0,1,23,-6,27,32,5,15.6,84.4
2,0,1,23,-5,60,71,11,15.5,84.5
2,0,1,23,-4,120,142,22,15.5,84.5
2,0,1,23,-3,220,278,58,20.9,79.1
2,0,1,23,-2,427,582,155,26.6,73.4
2,0,1,23,-1,659,1000,341,34.1,65.9
2,0,1,23,0,921,1624,703,43.3,56.7
2,0,1,23,1,198,464,266,57.3,42.7
2,0,1,23,2,106,257,151,58.8,41.2
2,0,1,23,3,31,101,70,69.3,30.7
2,0,1,23,4,4,47,43,91.5,8.5
2,0,1,23,5,2,14,12,85.7,14.3
2,0,1,23,6,0,3,3,100,0
2,0,1,23,7,0,1,1,100,0
2,0,1,23,8,0,1,1,100,0
2,0,1,23,9,0,1,1,100,0
2,0,1,23,10,0,1,1,100,0
2,0,1,123,-11,3,3,0,0,100
2,0,1,123,-10,3,3,0,0,100
2,0,1,123,-9,2,2,0,0,100
2,0,1,123,-8,5,6,1,16.7,83.3
2,0,1,123,-7,15,15,0,0,100
2,0,1,123,-6,37,42,5,11.9,88.1
2,0,1,123,-5,88,99,11,11.1,88.9
2,0,1,123,-4,133,155,22,14.2,85.8
2,0,1,123,-3,221,272,51,18.8,81.2
2,0,1,123,-2,322,424,102,24.1,75.9
2,0,1,123,-1,562,839,277,33,67
2,0,1,123,0,823,1440,617,42.8,57.2
2,0,1,123,1,165,369,204,55.3,44.7
2,0,1,123,2,78,204,126,61.8,38.2
2,0,1,123,3,27,93,66,71,29
2,0,1,123,4,8,48,40,83.3,16.7
2,0,1,123,5,5,14,9,64.3,35.7
2,0,1,123,6,1,8,7,87.5,12.5
2,0,1,123,7,1,5,4,80,20
2,0,1,123,8,0,3,3,100,0
2,0,1,123,9,0,1,1,100,0
2,0,2,0,-13,1,1,0,0,100
2,0,2,0,-12,1,1,0,0,100
2,0,2,0,-11,8,8,0,0,100
2,0,2,0,-10,17,17,0,0,100
2,0,2,0,-9,34,34,0,0,100
2,0,2,0,-8,76,80,4,5,95
2,0,2,0,-7,154,162,8,4.9,95.1
2,0,2,0,-6,292,321,29,9,91
2,0,2,0,-5,527,615,88,14.3,85.7
2,0,2,0,-4,1075,1269,194,15.3,84.7
2,0,2,0,-3,2181,2881,700,24.3,75.7
2,0,2,0,-2,3942,5897,1955,33.2,66.8
2,0,2,0,-1,6691,11970,5279,44.1,55.9
2,0,2,0,0,15246,35156,19910,56.6,43.4
2,0,2,0,1,2997,9291,6294,67.7,32.3
2,0,2,0,2,1057,4659,3602,77.3,22.7
2,0,2,0,3,338,2207,1869,84.7,15.3
2,0,2,0,4,85,990,905,91.4,8.59999999999999
2,0,2,0,5,23,408,385,94.4,5.60000000000001
2,0,2,0,6,5,126,121,96,4
2,0,2,0,7,0,52,52,100,0
2,0,2,0,8,0,22,22,100,0
2,0,2,0,9,1,12,11,91.7,8.3
2,0,2,0,10,0,9,9,100,0
2,0,2,0,11,0,5,5,100,0
2,0,2,0,12,0,1,1,100,0
2,0,2,0,13,0,2,2,100,0
2,0,2,0,15,0,1,1,100,0
2,0,2,1,-12,1,1,0,0,100
2,0,2,1,-11,5,5,0,0,100
2,0,2,1,-10,12,12,0,0,100
2,0,2,1,-9,24,26,2,7.7,92.3
2,0,2,1,-8,54,55,1,1.8,98.2
2,0,2,1,-7,120,125,5,4,96
2,0,2,1,-6,216,233,17,7.3,92.7
2,0,2,1,-5,407,480,73,15.2,84.8
2,0,2,1,-4,791,952,161,16.9,83.1
2,0,2,1,-3,1413,1833,420,22.9,77.1
2,0,2,1,-2,2262,3398,1136,33.4,66.6
2,0,2,1,-1,3850,6597,2747,41.6,58.4
2,0,2,1,0,7428,16467,9039,54.9,45.1
2,0,2,1,1,1512,4491,2979,66.3,33.7
2,0,2,1,2,583,2383,1800,75.5,24.5
2,0,2,1,3,217,1217,1000,82.2,17.8
2,0,2,1,4,46,522,476,91.2,8.8
2,0,2,1,5,18,194,176,90.7,9.3
2,0,2,1,6,5,78,73,93.6,6.39999999999999
2,0,2,1,7,1,21,20,95.2,4.80000000000001
2,0,2,1,8,0,8,8,100,0
2,0,2,1,9,0,2,2,100,0
2,0,2,1,10,0,7,7,100,0
2,0,2,1,13,0,2,2,100,0
2,0,2,1,15,0,1,1,100,0
2,0,2,2,-12,2,2,0,0,100
2,0,2,2,-11,3,3,0,0,100
2,0,2,2,-10,7,7,0,0,100
2,0,2,2,-9,14,14,0,0,100
2,0,2,2,-8,24,25,1,4,96
2,0,2,2,-7,71,76,5,6.6,93.4
2,0,2,2,-6,180,193,13,6.7,93.3
2,0,2,2,-5,290,337,47,13.9,86.1
2,0,2,2,-4,597,717,120,16.7,83.3
2,0,2,2,-3,1049,1383,334,24.2,75.8
2,0,2,2,-2,1764,2549,785,30.8,69.2
2,0,2,2,-1,2407,4131,1724,41.7,58.3
2,0,2,2,0,3374,7377,4003,54.3,45.7
2,0,2,2,1,659,1968,1309,66.5,33.5
2,0,2,2,2,247,988,741,75,25
2,0,2,2,3,87,461,374,81.1,18.9
2,0,2,2,4,21,223,202,90.6,9.39999999999999
2,0,2,2,5,6,81,75,92.6,7.39999999999999
2,0,2,2,6,1,26,25,96.2,3.8
2,0,2,2,7,0,12,12,100,0
2,0,2,2,8,0,4,4,100,0
2,0,2,2,10,0,3,3,100,0
2,0,2,12,-13,1,1,0,0,100
2,0,2,12,-11,4,4,0,0,100
2,0,2,12,-10,8,8,0,0,100
2,0,2,12,-9,13,13,0,0,100
2,0,2,12,-8,26,27,1,3.7,96.3
2,0,2,12,-7,70,74,4,5.4,94.6
2,0,2,12,-6,147,159,12,7.5,92.5
2,0,2,12,-5,243,274,31,11.3,88.7
2,0,2,12,-4,460,554,94,17,83
2,0,2,12,-3,739,963,224,23.3,76.7
2,0,2,12,-2,1149,1655,506,30.6,69.4
2,0,2,12,-1,1890,3147,1257,39.9,60.1
2,0,2,12,0,2935,6157,3222,52.3,47.7
2,0,2,12,1,601,1665,1064,63.9,36.1
2,0,2,12,2,232,937,705,75.2,24.8
2,0,2,12,3,94,469,375,80,20
2,0,2,12,4,27,222,195,87.8,12.2
2,0,2,12,5,10,75,65,86.7,13.3
2,0,2,12,6,4,22,18,81.8,18.2
2,0,2,12,7,0,14,14,100,0
2,0,2,12,8,0,4,4,100,0
2,0,2,12,9,0,1,1,100,0
2,0,2,12,10,0,1,1,100,0
2,0,2,12,13,0,1,1,100,0
2,0,2,12,14,0,1,1,100,0
2,0,2,3,-12,1,1,0,0,100
2,0,2,3,-10,5,5,0,0,100
2,0,2,3,-9,5,5,0,0,100
2,0,2,3,-8,17,17,0,0,100
2,0,2,3,-7,31,32,1,3.1,96.9
2,0,2,3,-6,65,67,2,3,97
2,0,2,3,-5,134,153,19,12.4,87.6
2,0,2,3,-4,249,299,50,16.7,83.3
2,0,2,3,-3,417,565,148,26.2,73.8
2,0,2,3,-2,735,1034,299,28.9,71.1
2,0,2,3,-1,963,1685,722,42.8,57.2
2,0,2,3,0,1245,2647,1402,53,47
2,0,2,3,1,271,779,508,65.2,34.8
2,0,2,3,2,96,373,277,74.3,25.7
2,0,2,3,3,35,182,147,80.8,19.2
2,0,2,3,4,7,84,77,91.7,8.3
2,0,2,3,5,2,25,23,92,8
2,0,2,3,6,1,6,5,83.3,16.7
2,0,2,3,7,0,3,3,100,0
2,0,2,3,8,0,2,2,100,0
2,0,2,3,9,0,2,2,100,0
2,0,2,13,-12,1,1,0,0,100
2,0,2,13,-10,2,2,0,0,100
2,0,2,13,-9,12,12,0,0,100
2,0,2,13,-8,19,19,0,0,100
2,0,2,13,-7,40,42,2,4.8,95.2
2,0,2,13,-6,58,62,4,6.5,93.5
2,0,2,13,-5,136,170,34,20,80
2,0,2,13,-4,253,306,53,17.3,82.7
2,0,2,13,-3,452,588,136,23.1,76.9
2,0,2,13,-2,690,967,277,28.6,71.4
2,0,2,13,-1,997,1626,629,38.7,61.3
2,0,2,13,0,1185,2456,1271,51.8,48.2
2,0,2,13,1,294,727,433,59.6,40.4
2,0,2,13,2,100,360,260,72.2,27.8
2,0,2,13,3,34,173,139,80.3,19.7
2,0,2,13,4,5,71,66,93,7
2,0,2,13,5,3,34,31,91.2,8.8
2,0,2,13,6,1,7,6,85.7,14.3
2,0,2,13,7,0,2,2,100,0
2,0,2,13,8,0,1,1,100,0
2,0,2,13,9,0,2,2,100,0
2,0,2,23,-14,1,1,0,0,100
